id,age_years,bench_press_max_lbs,height_cm,weight_kg
4783,43.16974394,109.4516569,165.7895354,81.64140118
4784,40.46232277,116.775303,167.0109653,73.79094391
4785,26.20110741,180.3358891,159.2244046,72.32547274
4786,32.63571264,144.7800467,169.3127058,77.497706
4787,18.35651235,257.401837,156.7472791,52.84563657
4788,73.63659328,64.16646656,177.0965733,65.08881012
4789,27.35101326,172.7541117,157.0531067,41.68942852
4790,72.47647754,65.19356569,139.7221716,61.66678853
4791,44.71802329,105.6620944,177.7100886,57.40953455
4792,72.78478041,64.91741781,163.3519137,86.09974451
4793,52.83833199,89.42371611,151.1637756,66.9582556
4794,72.35794308,65.3003637,158.6555409,52.66857235
4795,42.04007897,112.3927479,143.871342,44.95397682
4796,32.95359472,143.3834469,140.4609294,40.85989186
4797,34.87525163,135.4828934,161.7292774,73.46796195
4798,25.87280032,182.6242209,142.6958815,58.92050473
4799,28.59329049,165.2485573,161.6188837,88.28013273
4800,57.19977184,82.6052246,142.9342004,56.91951761
4801,65.36099319,72.29082315,124.7749292,34.81014148
4802,28.68916737,164.6963099,172.1225263,90.63821153
4803,18.28778295,258.3692082,167.3970647,54.47851596
4804,65.48341634,72.15567336,145.2102192,65.37294904
4805,63.76500928,74.10020093,162.0581357,60.54499813
4806,62.79488432,75.24498295,164.3729537,95.14920548
4807,43.2468195,109.2565894,119.6111905,43.67605917
4808,30.05273248,157.2236403,154.8926194,47.27779522
4809,42.03985918,112.3933356,160.7435661,88.71206874
4810,48.2653819,97.89625223,164.6860839,60.48042323
4811,78.68120043,60.05246455,156.010555,59.98313609
4812,63.90984368,73.93227284,143.2951339,45.80689188
4813,56.09445135,84.23293011,147.8818779,48.35096515
4814,49.68760656,95.09413568,165.010139,61.55724925
4815,84.83836825,55.69414049,151.6798638,44.76471237
4816,80.45810749,58.72621352,142.118406,53.10149319
4817,49.69025763,95.08906223,131.4886278,54.31788602
4818,43.00550656,109.8696511,158.2511353,73.62725939
4819,60.67990677,77.86762129,170.5560826,71.10092794
4820,78.04802224,60.53965064,187.9527448,75.58680376
4821,54.12829609,87.29260555,148.654508,45.36389595
4822,41.67461238,113.3783791,158.2998651,60.11538244
4823,61.74130661,76.52899266,167.9328803,90.09761212
4824,33.00283649,143.1695121,169.5712683,67.84880496
4825,37.5441009,125.851995,162.9205456,83.49953597
4826,48.20812126,98.01253142,171.5886633,46.77951116
4827,19.23751644,245.6138252,182.0210962,77.25697119
4828,75.29280642,62.75499911,151.0137536,58.89180585
4829,29.99844022,157.5081893,164.0071938,54.41102379
4830,56.96015167,82.95272856,141.9947505,73.2758151
4831,79.92810309,59.11562788,155.0982464,44.80312352
4832,28.64628641,164.9428457,178.3750568,63.19348531
4833,32.7519244,144.266332,146.6101479,74.29461695
4834,24.47547726,193.0503724,151.34104,48.7869919
4835,60.50255937,78.09586982,166.29066,76.32920806
4836,54.24481767,87.10509507,147.5615567,63.60061095
4837,34.87700568,135.4760797,160.8820689,49.70557185
4838,30.40572322,155.3983757,152.3969483,69.70538586
4839,24.64762299,191.7020559,129.9225866,59.19079524
4840,73.12013886,64.61968035,170.5500309,78.66367649
4841,25.23430837,187.2450764,156.026252,56.99552026
4842,27.6587906,170.8317644,147.4518792,49.34565078
4843,28.07871365,168.2769396,164.8546614,65.02546729
4844,28.81394451,163.983102,151.7827557,57.18014459
4845,77.18831861,61.2139257,132.2723748,50.9148268
4846,55.81719041,84.65134065,169.9966035,73.14958538
4847,82.42131269,57.32740532,166.8537708,63.00202258
4848,25.09022188,188.3203753,122.9399384,51.54662325
4849,83.48757343,56.59524892,155.3767125,47.59106416
4850,27.65946687,170.8275876,135.8114866,9.847665086
4851,76.8200438,61.50738487,135.5014929,59.36239078
4852,69.28824574,68.19338474,144.3741589,65.89431933
4853,21.7609,217.1325635,146.368949,72.32139452
4854,34.90734155,135.3583456,153.0671376,55.15065092
4855,45.531395,103.7745494,135.0896662,58.21536901
4856,56.04028218,84.31435061,150.1861455,51.35566175
4857,26.33526461,179.4172214,181.6626322,63.42449033
4858,34.41866955,137.2801466,140.136429,16.12642155
4859,22.04891483,214.2962606,148.4629801,60.69294314
4860,55.02572434,85.8689287,154.4522741,62.30880002
4861,73.55569558,64.23703783,173.3333479,62.3675192
4862,35.47154035,133.2053797,152.619432,57.70455921
4863,30.54067403,154.7117132,169.7903537,76.2347385
4864,21.92204203,215.5364903,179.2976618,83.90579206
4865,75.23271867,62.80512101,153.9954415,55.24846492
4866,64.76264617,72.95872357,117.4185275,30.56459515
4867,35.88927301,131.6549376,161.2019671,72.83432339
4868,67.79860605,69.69169833,153.5384936,53.85934571
4869,82.5273533,57.2537445,162.6786412,50.36785439
4870,28.93343599,163.3058722,149.8850709,45.48604295
4871,67.579738,69.91740631,152.809165,47.56005997
4872,18.38682986,256.9774147,145.889608,65.71228085
4873,51.46265694,91.81414798,166.9558051,59.13540682
4874,68.15596518,69.32628696,170.6540156,63.17392074
4875,45.393596,104.0895725,144.2500888,32.31374715
4876,43.53388719,108.5361383,157.5932286,61.43690192
4877,34.42990803,137.2353361,153.7462563,64.32919762
4878,63.25225172,74.70089793,179.6762939,71.05215847
4879,71.50917728,66.07543507,170.4126965,83.97443378
4880,82.06391484,57.57707281,152.5722508,53.98835823
4881,56.49145073,83.64097468,161.3830215,74.71257395
4882,44.61669195,105.9020692,158.6562926,43.46915541
4883,76.15928813,62.04102108,165.7271755,80.31173074
4884,32.54639821,145.1773548,160.8687197,71.27652508
4885,64.62812434,73.11058534,153.9025771,62.09368184
4886,75.75042245,62.37588976,160.0726695,72.71824801
4887,62.03728881,76.16387,151.316407,74.0250131
4888,46.8411087,100.8729326,183.5341768,100.1534826
4889,44.29942836,106.6605186,156.8474109,42.01136111
4890,72.98683957,64.7376983,154.0648035,71.6371013
4891,23.88878635,197.7915467,137.235143,33.57457673
4892,68.95333983,68.52459956,145.5173511,66.38056526
4893,40.90405834,115.5142104,168.2890778,65.32353896
4894,20.92107423,225.8488234,175.5036227,81.10911839
4895,67.56198593,69.93577728,174.2975972,81.9836052
4896,23.90403711,197.6653558,126.9051166,41.81606033
4897,49.67080523,95.12630161,167.667591,44.18217498
4898,74.28008131,63.61059273,167.0498739,93.01363218
4899,61.62829395,76.6693299,150.0399339,64.24875613
4900,52.13037582,90.63813421,115.9728877,62.08151623
4901,57.63771168,81.97757791,180.2258018,53.24564573
4902,69.3184613,68.1636596,171.8993973,41.75982073
4903,63.82010892,74.03622588,157.8166808,23.83354999
4904,43.61043149,108.3456375,154.5340911,64.94345792
4905,47.34348531,99.80253817,165.989633,87.47798536
4906,79.61565245,59.34762644,174.5282954,85.10162278
4907,82.56104989,57.23037687,143.3746933,49.74952584
4908,22.04277289,214.3559716,182.4192232,79.54638292
4909,27.08910699,174.4243545,126.8254873,48.6308458
4910,61.24599866,77.14789705,148.4224748,60.40569445
4911,23.87255105,197.9260612,143.5778464,46.69347738
4912,73.25298811,64.50248819,141.017239,70.86800547
4913,58.14785639,81.2583695,156.7191791,60.24169792
4914,19.64177565,240.5586992,148.2102949,57.94442422
4915,37.35700966,126.4822865,166.1735986,54.63507133
4916,80.80566979,58.47361964,146.6961455,60.01467323
4917,68.13357954,69.34906447,131.1271643,56.77686487
4918,61.97137227,76.24488255,156.7766883,91.34358818
4919,78.07159875,60.52136854,162.2236408,72.14323141
4920,20.65245878,228.7863179,147.2988316,67.96127536
4921,64.63764146,73.09982068,148.3429435,32.87454927
4922,31.5202737,149.9035207,149.597739,30.10697001
4923,63.77083965,74.09342618,172.1889516,41.37541038
4924,39.31021632,120.1977614,160.484152,65.64211136
4925,38.27723886,123.4415057,158.4985678,47.2716734
4926,34.23435498,138.01925,142.679802,69.26864471
4927,27.11144384,174.280648,164.9486702,49.4097611
4928,77.29011193,61.13330518,131.0407981,37.38591309
4929,20.5741603,229.6570033,152.7207316,72.45798615
4930,50.14076995,94.23469175,175.4117592,85.26000295
4931,30.34132309,155.7282122,139.4013753,55.9826109
4932,61.31759968,77.05781088,141.5283079,45.11681065
4933,55.24532094,85.52760523,151.9931473,84.60992794
4934,65.06600012,72.61857178,172.4056453,57.80879294
4935,59.75638812,79.0710441,167.9995787,62.23854348
4936,27.31721209,172.9678704,169.2050447,72.87109083
4937,84.38978523,55.99018871,176.2315383,77.97246075
4938,25.10761559,188.1899133,176.2117245,52.71962734
4939,64.64603,73.09033517,158.9811848,84.45817773
4940,66.03215223,71.5560502,142.1237728,63.80205216
4941,22.57672904,209.2862962,151.0737258,67.1260313
4942,60.11809345,78.59530682,168.6994481,49.87070338
4943,60.32537559,78.32524794,165.706998,54.68968153
4944,45.37691769,104.1278306,158.8002722,69.25430679
4945,45.76118301,103.2534495,174.0543168,84.33072528
4946,60.57484769,78.0026724,126.0451025,71.29494521
4947,62.47184986,75.63406576,137.9512918,54.21108327
4948,27.57237573,171.3671701,162.1826964,76.07497245
4949,51.6142425,91.54449956,163.4582932,66.62550811
4950,29.8611709,158.2322413,140.6489127,64.15023215
4951,77.15090647,61.24360965,168.6638668,53.56654266
4952,73.89953943,63.93815221,158.1209282,51.42283438
4953,49.62305056,95.21784627,162.3728189,71.49143475
4954,27.37234858,172.6194589,141.9963404,61.10275608
4955,52.91646465,89.29167947,169.2098104,46.47665418
4956,76.88850577,61.45261834,146.8459734,56.77407216
4957,46.59801916,101.39916,150.9477512,68.16001179
4958,39.62653719,119.2382765,149.2222356,60.62023942
4959,64.42970746,73.33573574,161.5291464,84.25570593
4960,40.95404952,115.3732062,154.2718571,79.44941889
4961,64.46707543,73.2932271,159.5342319,58.44649825
4962,32.44693935,145.6223636,170.9967218,81.49246587
4963,34.89276035,135.4149099,160.901644,57.71061976
4964,79.76111157,59.23939508,149.7489033,40.14954875
4965,46.6365361,101.3154148,150.5748563,67.85592578
4966,40.95863931,115.3602776,183.8204997,87.10873826
4967,37.4093328,126.3053801,151.8587958,52.41569235
4968,61.23686321,77.15940615,137.231183,48.47117048
4969,38.86041614,121.5890222,179.0753662,72.92877862
4970,25.19929974,187.5052104,168.1882727,54.13205531
4971,44.82976268,105.3987288,172.3617424,73.25858939
4972,30.4390711,155.2281272,139.1303429,83.08066604
4973,78.66157808,60.06744481,153.9654528,67.36816123
4974,56.58385229,83.50438877,170.6276825,90.46159518
4975,35.15177754,134.4171001,150.5858372,70.91365419
4976,70.79216886,66.74467072,121.9278338,60.12779618
4977,44.92188359,105.1825886,156.0864346,76.90184311
4978,28.16181413,167.7803844,163.6651371,32.00661428
4979,42.52123702,111.1209441,177.7563163,63.68451586
4980,31.93331412,147.9645984,140.5380168,34.3527375
4981,24.80620107,190.4765662,147.5647279,55.23181954
4982,70.30779001,67.2045018,154.5773947,63.51265735
4983,53.81684073,87.79779593,133.3834418,66.68644085
4984,71.18355408,66.3776916,157.7264217,52.57147643
4985,28.00975036,168.6912571,145.1724471,70.74922936
4986,57.41812889,82.29108283,165.2444288,62.6042801
4987,51.37592267,91.9691512,154.7917463,54.49650458
4988,70.63629028,66.89196136,160.7800436,82.55426095
4989,66.80415709,70.72913133,165.4082175,72.7227255
4990,27.81163066,169.8929508,153.1802932,54.20142554
4991,41.77524876,113.1052511,168.1305696,39.89844334
4992,62.48270826,75.62092188,155.3361955,83.6394606
4993,28.82610467,163.9139264,164.6342953,73.35503661
4994,23.40497992,201.8801134,129.0966477,68.65146079
4995,51.09411178,92.47640942,155.746787,54.66956599
4996,83.39347036,56.65911227,138.1931159,36.97406377
4997,68.01715537,69.46776846,160.2275148,73.85592289
4998,68.57564079,68.90201747,146.3995982,59.94206653
4999,32.35314181,146.0445488,172.1224187,49.11118322
5000,50.42732985,93.69919078,181.1012624,97.93573
5001,69.59345149,67.89431906,171.7632787,61.23581282
5002,62.33470958,75.80046545,153.3593613,79.02310583
5003,19.05677825,247.9432744,151.0432779,53.16860118
5004,58.6006581,80.63049381,155.774787,60.42625058
5005,71.22482281,66.33923138,138.9682969,54.53047306
5006,55.31607274,85.41821148,171.8071958,95.0680141
5007,81.71105248,57.82571459,143.8949572,57.50278518
5008,67.04746486,70.4724632,167.386424,70.42907532
5009,36.7719944,128.4945262,152.9257656,76.3699358
5010,37.4871227,126.0432826,159.7121947,58.13981536
5011,32.69646049,144.511055,183.051171,86.12668596
5012,69.40380377,68.07984207,164.9009001,72.89309781
5013,54.31162404,86.99795087,169.8251232,30.79804106
5014,70.82613483,66.71266209,158.1543227,54.19676312
5015,77.62995711,60.86567835,142.2525741,81.91480658
5016,41.22197755,114.6233218,174.4836973,92.54340045
5017,66.76809268,70.76733527,159.166021,69.6308061
5018,27.05079278,174.6714057,145.2717864,69.30597668
5019,36.05193825,131.0609146,144.2707449,14.43754747
5020,19.74743522,239.2715787,151.4250776,69.18206576
5021,61.02946972,77.42161322,140.7552753,46.84761858
5022,73.92586308,63.915385,157.8537557,61.74971999
5023,60.88888142,77.60037448,144.4750299,63.33542568
5024,42.97583534,109.9455069,153.379682,66.42513062
5025,64.8529601,72.8571216,157.1000728,78.67960413
5026,22.63938216,208.707109,130.8456738,32.59193122
5027,26.40793183,178.9235155,144.6905086,39.97555886
5028,66.35926783,71.20331725,149.225619,42.37408209
5029,49.61726077,95.22895716,140.7863771,48.38584407
5030,41.10161177,114.9589954,169.0515337,67.15184677
5031,84.09893524,56.18382666,162.7420857,80.00794285
5032,44.52271825,106.1255958,171.2920323,66.28590692
5033,45.57649468,103.6718605,165.5968432,42.36512304
5034,24.28277975,194.5823357,154.6444313,59.8784148
5035,44.92179452,105.1827971,169.1018097,71.83927953
5036,38.63205466,122.3077582,151.793182,48.38274609
5037,23.25933476,203.1442451,157.4432379,54.04561132
5038,80.43928752,58.7399534,180.3861389,66.2128265
5039,43.85448979,107.7426741,158.2341022,53.72924304
5040,50.93389604,92.76729971,180.4943138,91.22243031
5041,41.02445498,115.1752047,157.7669878,65.9972547
5042,57.75607035,81.80958246,125.6643686,43.65918208
5043,78.34350988,60.31131369,157.969494,88.26302999
5044,23.00584032,205.3826305,143.6954759,57.86673379
5045,24.4404012,193.3274319,177.7638517,64.1130962
5046,63.62603833,74.26204937,160.1125701,41.7888864
5047,51.69514227,91.40123796,156.0744959,58.7531009
5048,25.57494692,184.7511166,157.9280579,60.48950471
5049,24.94158807,189.4426283,158.0620539,44.72657764
5050,67.15198229,70.36277767,161.1676317,59.06514622
5051,40.31521408,117.2014116,168.7509877,78.58592151
5052,19.28483918,245.0111176,145.0080213,65.58001791
5053,57.19868796,82.60678992,156.01654,48.34932378
5054,82.61257436,57.19468297,158.7908313,69.90679888
5055,43.70185029,108.118992,145.7817775,51.43704644
5056,75.73556776,62.3881241,164.840863,60.03477159
5057,68.35321768,69.12622639,160.2456792,67.54935352
5058,20.92306225,225.8273642,146.8041767,52.74625167
5059,25.48652291,185.3920998,152.3733681,40.02323608
5060,47.68353177,99.09081446,153.6940443,61.67589447
5061,22.40043124,210.9334392,151.5882286,92.87327477
5062,43.63537224,108.2837101,155.8859051,55.03413397
5063,60.76391255,77.75996972,194.492585,77.29972061
5064,35.54205878,132.941089,185.1109016,68.23762655
5065,83.56042456,56.54590705,150.5276437,66.94091979
5066,78.42981355,60.2449475,164.1452697,65.05989699
5067,64.84731147,72.86346794,175.9768201,74.54429778
5068,52.14239657,90.61723877,135.8064154,11.44228237
5069,45.64609838,103.5137759,168.4008402,94.2322651
5070,83.43118747,56.63349814,143.2711379,39.00310478
5071,27.00789972,174.9488131,186.1030332,62.32592292
5072,61.38839334,76.9689471,147.2904528,66.54123246
5073,83.35517145,56.68514524,174.9810097,72.36043458
5074,79.65745966,59.31647859,155.6490464,67.57217744
5075,44.36192298,106.5102611,166.9215916,47.43719708
5076,35.16990266,134.347827,175.8822533,54.83531178
5077,65.51901309,72.11647088,160.5193722,62.06788535
5078,76.17106175,62.03143151,157.2634128,68.17018934
5079,39.74915856,118.8704408,142.0355988,63.42434416
5080,49.58208278,95.29652113,163.6208694,65.6421221
5081,34.14898986,138.3642685,148.6870586,47.85598149
5082,57.80252423,81.74383494,172.6847197,62.79347383
5083,58.30137335,81.04440304,165.4142587,43.28179439
5084,43.94907341,107.5107991,164.7012087,55.18050673
5085,30.05625112,157.2052343,137.6258951,70.57815671
5086,50.90434314,92.82115648,144.9736292,78.28904367
5087,82.99185487,56.93329794,157.8268415,72.70644103
5088,76.67029027,61.627522,147.3648523,74.26893922
5089,75.97333047,62.19287704,184.6674945,67.70923271
5090,80.17076095,58.93669891,149.5258921,62.4779025
5091,64.87185621,72.83589951,169.6727887,62.78258999
5092,47.24647654,100.0074576,150.1026295,89.43628881
5093,61.05719503,77.38645703,136.8971097,47.65884448
5094,37.41473832,126.2871321,171.559399,67.82319044
5095,51.36304806,91.9922041,164.996457,71.01202325
5096,32.38320571,145.9089641,171.7806413,65.69136724
5097,43.04753067,109.7623935,141.7916373,81.25555599
5098,22.2279848,212.5698773,154.3415254,44.92329979
5099,41.99213277,112.5210769,153.7839155,70.23202405
5100,26.58203699,177.7516148,151.9511082,65.89636025
5101,59.56253559,79.32838911,160.3225944,56.90616049
5102,57.17743959,82.63748838,163.1684787,40.38555866
5103,36.40784108,129.7797359,142.3839319,45.99313488
5104,83.11765318,56.84712957,162.7006947,44.20426823
5105,27.69491021,170.6089662,151.4128671,65.64037684
5106,29.34164703,161.033905,150.950005,49.10517416
5107,47.36198525,99.76355457,145.9909541,64.97696609
5108,25.93702317,182.1720237,141.2530211,70.34637745
5109,76.59791345,61.6857534,158.3133919,77.3766782
5110,25.61173045,184.4857773,154.9417721,58.55851619
5111,28.53310715,165.5971071,164.5767166,64.69571556
5112,43.01718457,109.8398244,171.9434727,59.95697677
5113,18.23163059,259.1649703,145.8303215,61.77156299
5114,64.66380176,73.07024751,160.555686,64.87307043
5115,42.72637961,110.587418,172.305053,67.01846168
5116,59.54115789,79.35687124,172.6784228,72.17064677
5117,61.33785613,77.03236302,141.7858987,56.5668934
5118,57.69119344,81.90158183,143.7032754,67.59877182
5119,35.87314255,131.7141367,155.9660008,71.00527666
5120,22.89860229,206.344472,152.4818812,67.02374877
5121,18.93812963,249.4966553,161.0394224,65.07423109
5122,44.86766943,105.309682,151.6581408,59.04418101
5123,84.23945412,56.09010706,148.9434264,50.1811773
5124,38.54057254,122.5980749,171.8832209,57.33698191
5125,59.84351971,78.95591741,157.6642571,75.90683929
5126,66.7392578,70.79791049,157.2054009,80.47882213
5127,32.21698135,146.6617853,156.0777889,54.08696644
5128,39.29556573,120.2425747,149.9921348,58.50722077
5129,65.35975037,72.29219777,145.8339352,47.47520948
5130,83.54979176,56.55310325,146.13782,57.90066641
5131,24.11636245,195.92507,142.4339965,49.77382168
5132,31.6507572,149.285528,162.7517146,54.85067236
5133,42.66389444,110.7493833,125.4823422,44.3506732
5134,60.78576746,77.7320119,151.947649,48.18744799
5135,42.90909587,110.1165127,128.651064,68.57954896
5136,63.94828436,73.88783057,147.6565766,54.00971584
5137,53.44636434,88.40638757,153.2614984,58.63797814
5138,39.4200117,119.8629781,178.0088372,73.35196449
5139,33.01215052,143.1291184,156.9795461,57.3050066
5140,71.76887818,65.8363363,166.6452449,65.38706218
5141,66.96433997,70.55994283,168.2592783,76.89299776
5142,61.84990362,76.39462187,154.7482815,33.20479149
5143,57.60190828,82.02853241,137.5495729,52.10039111
5144,22.19974914,212.8402429,154.8985137,67.37630741
5145,22.1481748,213.3358637,145.0989039,75.86577253
5146,66.08524682,71.49856023,133.1765902,70.71648256
5147,32.8686836,143.7538557,168.3588632,64.97107488
5148,47.7281753,98.99812784,166.0311795,63.40025839
5149,34.43571173,137.2122068,135.9667028,49.6219898
5150,74.48956153,63.43170644,148.6195614,44.33871924
5151,64.96670009,72.72956751,157.712524,54.57186458
5152,52.26903192,90.3976949,178.5421379,80.53997766
5153,28.98361683,163.0231323,141.4324545,49.3409223
5154,55.7997696,84.677769,167.8756566,73.93928596
5155,70.92443905,66.62019556,151.5471026,72.55535425
5156,19.41329107,243.3899529,137.7942002,50.10341318
5157,21.46877352,220.0870952,162.6498932,41.08286184
5158,36.87888156,128.1221068,153.4382451,44.69922483
5159,52.5570363,89.90232959,151.5907939,78.82336547
5160,27.48666229,171.9015554,148.852246,83.02173912
5161,51.2733617,92.15311505,156.2574677,39.4977479
5162,80.20129139,58.91426332,144.2872196,57.61830292
5163,72.27416374,65.3760591,137.4708681,69.92290671
5164,32.91194697,143.5648886,173.5402764,86.37661513
5165,30.16424735,156.6423967,133.0957702,65.06535339
5166,64.09657242,73.71689034,153.9517528,47.74621931
5167,19.29965287,244.8230562,174.5354099,61.89970791
5168,49.95903929,94.57747921,140.7591014,84.39324049
5169,45.08940434,104.7918035,153.5643426,47.89913587
5170,28.80202673,164.0509553,164.0132882,88.71871467
5171,39.47785286,119.6873603,154.9076239,49.85567548
5172,81.50650068,57.9708362,161.22013,71.72878758
5173,71.52771547,66.05830997,141.5252144,65.30399514
5174,77.24578132,61.168389,172.27727,75.93818833
5175,28.84780229,163.79064,173.1428637,47.99917352
5176,21.16754367,223.2190978,154.2794426,97.69483129
5177,56.40195861,83.77368653,137.2745874,55.57215447
5178,58.14384628,81.26397379,148.8128524,62.83217258
5179,61.4132035,76.93785262,150.8218335,63.36854948
5180,18.16120012,260.1700311,160.0437192,57.29151503
5181,65.90922147,71.68951316,148.2134826,56.36265742
5182,26.32061212,179.5171016,156.3039257,64.96503223
5183,48.38790862,97.64836164,165.6896095,53.69020883
5184,48.61890208,97.18442413,166.8488151,61.09924813
5185,37.76379135,125.1198524,154.4679709,63.45693162
5186,59.71084137,79.13135859,144.3789411,47.0533808
5187,44.8518317,105.3468681,131.2905418,40.71814321
5188,62.6647136,75.40128613,155.28723,65.30153764
5189,52.29632947,90.35050926,176.611458,68.18352276
5190,54.60468803,86.53103186,149.1836625,71.19500527
5191,48.46555175,97.49192632,160.5480024,70.49880339
5192,35.06041447,134.7673743,150.5234419,79.44889942
5193,82.96220605,56.95364462,165.7190952,82.46147699
5194,39.7835194,118.767773,135.283572,48.58459325
5195,56.85227102,83.11013642,117.6355778,60.81269204
5196,62.88928879,75.13203108,193.2834144,65.05429891
5197,66.68875725,70.85152273,162.913427,59.39696735
5198,35.45798583,133.2563001,157.3895146,49.43937604
5199,30.64412592,154.1894199,162.5817012,73.3303201
5200,79.48242249,59.44710607,129.611651,48.77901159
5201,43.65983724,108.2230328,142.8394544,55.33787676
5202,59.57508246,79.31168208,149.029927,54.65488077
5203,79.60631325,59.35458894,132.5155849,43.76512232
5204,43.28298769,109.1652922,137.8208676,59.04772514
5205,82.91420582,56.9866159,126.7399875,37.99078519
5206,27.22801218,173.5345191,163.6031794,76.57231053
5207,29.95996978,157.7104395,150.5631944,47.95377355
5208,77.66390957,60.83906961,153.9347684,69.35143471
5209,39.38390658,119.9728623,141.2534543,73.83670834
5210,57.3774179,82.34947081,157.9717952,55.66403878
5211,77.0833701,61.29726806,124.7291768,36.7909322
5212,51.85019739,91.12790766,160.7014076,39.00906008
5213,71.83745869,65.77348484,138.2384201,24.32007877
5214,48.93524498,96.55617341,134.8861023,54.49353589
5215,75.57450558,62.52108384,179.5861979,91.94532168
5216,49.36720702,95.71130889,170.2381069,83.266856
5217,27.8188375,169.8489378,160.4211576,52.07137111
5218,45.19774159,104.5406216,142.2409667,58.36888156
5219,34.49422257,136.9794606,165.5646684,80.53127861
5220,25.45028799,185.6560524,165.7545029,75.26821444
5221,31.71395169,148.9880557,165.0263752,69.51479795
5222,67.28541442,70.2232429,172.5307415,71.75476328
5223,75.18072003,62.84856008,124.7140597,14.97617586
5224,43.30069395,109.120653,147.0309114,70.57772464
5225,62.02672298,76.176844,153.110312,57.98699609
5226,70.77075492,66.76486644,149.8520339,62.43883983
5227,60.58048342,77.9954159,147.2570243,68.59282669
5228,83.7389615,56.42534748,186.8924527,92.42895204
5229,53.51719572,88.28937946,170.9601235,87.62903362
5230,72.5884268,65.09302114,183.5911242,68.72883126
5231,27.1776013,173.8564029,159.232714,72.76685579
5232,33.4885387,141.0930481,153.3275013,69.77297721
5233,73.38713809,64.38457914,175.9611086,58.2676401
5234,33.22265294,142.2222364,148.5426259,87.16055771
5235,63.06435151,74.92346923,166.997514,50.39985292
5236,80.28595609,58.85213591,148.2681621,52.21528963
5237,21.13628513,223.5492174,165.6508942,70.05257339
5238,37.01267844,127.658959,161.9654491,70.44620397
5239,40.51075015,116.6357074,156.5116154,74.32682508
5240,60.74985337,77.77796551,154.1859459,56.11630016
5241,54.86753103,86.11650481,134.3751986,33.38377064
5242,39.53053056,119.527867,145.0459152,69.40702764
5243,71.29258028,66.27618164,176.1654794,73.10703078
5244,60.63080496,77.93068232,161.6754224,69.13729417
5245,70.74539213,66.78880218,149.6778045,58.57080361
5246,68.25110928,69.22964403,152.1155135,51.27374409
5247,67.2648696,70.2446913,158.8818634,66.44779288
5248,80.66531025,58.57536511,152.2464424,75.50028819
5249,39.54850041,119.4735565,178.1469143,88.26824751
5250,43.83922215,107.780197,146.0936162,31.32661543
5251,24.20274239,195.2258105,180.0722816,64.86325703
5252,78.4658297,60.21729481,154.7072414,55.50123177
5253,25.8147719,183.0347375,139.484757,58.76834817
5254,63.62670717,74.26126874,166.3010627,76.00865259
5255,82.58449569,57.21412912,155.636563,80.64043536
5256,75.01752899,62.98527909,157.2518091,63.23991307
5257,61.21182681,77.19096531,139.7994639,56.40045603
5258,73.75026998,64.06756208,144.735786,48.96746599
5259,24.34284871,194.1021799,151.6814429,54.52350044
5260,21.58260769,218.9262793,148.8691503,66.54896721
5261,70.78319254,66.7531349,145.6720956,48.0909964
5262,75.53772414,62.55152711,132.8422006,62.92678869
5263,65.42029571,72.2252926,158.9150427,72.47374293
5264,71.16785971,66.39232962,189.9491758,83.1479671
5265,35.43236564,133.3526541,167.1173918,64.97069792
5266,60.42173407,78.20033756,164.217608,68.92349954
5267,38.46086954,122.8521366,157.3320387,45.61298574
5268,26.14626789,180.7141279,161.0137796,70.25065092
5269,82.19744056,57.48354168,155.9198375,71.9946286
5270,26.52421712,178.1390937,167.062969,71.0760371
5271,43.16247029,109.4701014,154.8436331,49.83958788
5272,40.76749209,115.9011692,132.4745769,44.05272922
5273,62.03335414,76.16870095,166.1687164,85.89724804
5274,30.12050258,156.8698924,150.0500118,43.0853637
5275,27.02855962,174.8150869,115.9495749,55.92288355
5276,64.54148083,73.20873242,169.3011509,58.0729119
5277,29.03440142,162.7379856,157.2689743,51.93908546
5278,41.11751357,114.9145362,139.631433,48.07047944
5279,66.68154448,70.85918655,149.6054272,88.10381517
5280,81.00425435,58.33026966,180.5952208,84.43157584
5281,66.80774067,70.7253374,162.7682977,72.57674125
5282,34.56047938,136.7168536,185.8369757,71.144262
5283,53.13425999,88.92567622,145.2309473,42.35562092
5284,50.70797803,93.1806036,147.779609,58.53125817
5285,80.90482499,58.40195564,153.276199,60.2427201
5286,74.82716291,63.1455185,146.7706485,71.68884995
5287,45.71083848,103.3671697,180.4049674,64.98070641
5288,24.9282853,189.5437229,143.3233056,66.48070764
5289,36.58239659,129.1604826,147.4102974,62.57028506
5290,64.27225342,73.51539348,133.3594232,30.46345701
5291,56.13930196,84.16563504,146.8725383,10.19273607
5292,25.65764313,184.155652,139.3160823,80.65193869
5293,37.16003496,127.1527329,155.2941513,28.85074945
5294,64.63723953,73.10027523,159.6362252,66.36611766
5295,35.93440555,131.489583,146.6917948,73.78528318
5296,62.70992134,75.34692914,157.4085247,82.95193629
5297,67.66718184,69.82705458,176.6064424,75.79534642
5298,71.00703341,66.54270391,162.4705753,72.19061208
5299,68.65365868,68.82371735,166.9388998,80.36715881
5300,81.94669066,57.65943642,148.9725232,63.92381939
5301,66.99941983,70.52299873,159.2824919,74.90445507
5302,75.66358383,62.44747818,136.4175373,43.11044093
5303,49.86604893,94.75384758,170.8620916,39.0286686
